name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
★ Bayonet,★ Bayonet,7,57189,$571.89,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900412612', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQh5hlcX0nvUOGsx8DdQBJjIAVHubSaKQZ53P3NZXMXvYmykdLSxqWkZ7-HkjMIvpIj3u2Y84733gzh_RU_MG_zIYLEdQ45fxiOrdJh0ExF', 'tradable': 1, 'name': '★ Bayonet', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet', 'market_hash_name': '★ Bayonet', 'commodity': 0}",$547.03
★ Bayonet | Blue Steel (Factory New),★ Bayonet | Blue Steel (Factory New),1,33955,$339.55,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3625927081', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zJYAJA4MmzkL-HnvD8J_WFxjIBvZIi3OqSo4j3jFbtr0NkY270cNLEJ1RsYV6DqAO8wum5gJ6_ot2Xnpnfakz6', 'tradable': 1, 'name': '★ Bayonet | Blue Steel (Factory New)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Blue Steel (Factory New)', 'market_hash_name': '★ Bayonet | Blue Steel (Factory New)', 'commodity': 0}",$324.79
★ Bayonet | Blue Steel (Field-Tested),★ Bayonet | Blue Steel (Field-Tested),11,25348,$253.48,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900218006', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zJYAJA4MmzkL-GkvP9JrafwzlUusN33bDAoI-ijg3sqRJra2DydoaXJAU5YgzUqALrxufmjJe5tIOJlyUq4M_FZA', 'tradable': 1, 'name': '★ Bayonet | Blue Steel (Field-Tested)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Blue Steel (Field-Tested)', 'market_hash_name': '★ Bayonet | Blue Steel (Field-Tested)', 'commodity': 0}",$242.46
★ Bayonet | Blue Steel (Minimal Wear),★ Bayonet | Blue Steel (Minimal Wear),5,31167,$311.67,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4895286926', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zJYAJA4MmzkL-HnvD8J_WFxjIBvZIi3OqSo4j3jFbtr0NkY270cNLEJ1RsYV6DqAO8wum5gJ6_ot2Xnpnfakz6', 'tradable': 1, 'name': '★ Bayonet | Blue Steel (Minimal Wear)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Blue Steel (Minimal Wear)', 'market_hash_name': '★ Bayonet | Blue Steel (Minimal Wear)', 'commodity': 0}",$298.12
★ Bayonet | Blue Steel (Well-Worn),★ Bayonet | Blue Steel (Well-Worn),5,24699,$246.99,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '311266270', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zJYAJA4MmzkL-GkvP9JrafwzlUusN33bDAoI-ijg3sqRJra2DydoaXJAU5YgzUqALrxufmjJe5tIOJlyUq4M_FZA', 'tradable': 1, 'name': '★ Bayonet | Blue Steel (Well-Worn)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Blue Steel (Well-Worn)', 'market_hash_name': '★ Bayonet | Blue Steel (Well-Worn)', 'commodity': 0}",$236.26
★ Bayonet | Boreal Forest (Battle-Scarred),★ Bayonet | Boreal Forest (Battle-Scarred),2,17561,$175.61,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4890152373', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJE486zh5S0lfjmNrrdqWNU6dNoxL2U8Y2kiwXs_0s_YD30d9TBcldsaFDY_FK9wby918W97pTJmntk7Cc8pSGKmD4o-7M', 'tradable': 1, 'name': '★ Bayonet | Boreal Forest (Battle-Scarred)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Boreal Forest (Battle-Scarred)', 'market_hash_name': '★ Bayonet | Boreal Forest (Battle-Scarred)', 'commodity': 0}",$167.98
★ Bayonet | Boreal Forest (Factory New),★ Bayonet | Boreal Forest (Factory New),1,120000,"$1,200.00",https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4762182657', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJE486zh5S0lfjmNrrdqWdY781lxL3E9o7zjFbj_0M4ZGr3IdXHcQ46YliD-wC6lb_ugMXp75nPwSBm6XU8pSGKJs4vvkw', 'tradable': 1, 'name': '★ Bayonet | Boreal Forest (Factory New)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Boreal Forest (Factory New)', 'market_hash_name': '★ Bayonet | Boreal Forest (Factory New)', 'commodity': 0}","$1,147.83"
★ Bayonet | Boreal Forest (Field-Tested),★ Bayonet | Boreal Forest (Field-Tested),10,17286,$172.86,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '310845220', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJE486zh5S0lfjmNrrdqWZU7Mxkh6eQoN6i2wXmrxZvamv6ddfBcAY2aFGE_VK2xO-815TptJibwSMy6Ch3-z-DyNmZMjxw', 'tradable': 1, 'name': '★ Bayonet | Boreal Forest (Field-Tested)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Boreal Forest (Field-Tested)', 'market_hash_name': '★ Bayonet | Boreal Forest (Field-Tested)', 'commodity': 0}",$165.35
★ Bayonet | Boreal Forest (Minimal Wear),★ Bayonet | Boreal Forest (Minimal Wear),7,23969,$239.69,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '319170119', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJE486zh5S0lfjmNrrdqWdY781lxL3E9o7zjFbj_0M4ZGr3IdXHcQ46YliD-wC6lb_ugMXp75nPwSBm6XU8pSGKJs4vvkw', 'tradable': 1, 'name': '★ Bayonet | Boreal Forest (Minimal Wear)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Boreal Forest (Minimal Wear)', 'market_hash_name': '★ Bayonet | Boreal Forest (Minimal Wear)', 'commodity': 0}",$229.27
★ Bayonet | Boreal Forest (Well-Worn),★ Bayonet | Boreal Forest (Well-Worn),3,18450,$184.50,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '315767790', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJE486zh5S0lfjmNrrdqWZU7Mxkh6eQoN6i2wXmrxZvamv6ddfBcAY2aFGE_VK2xO-815TptJibwSMy6Ch3-z-DyNmZMjxw', 'tradable': 1, 'name': '★ Bayonet | Boreal Forest (Well-Worn)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Boreal Forest (Well-Worn)', 'market_hash_name': '★ Bayonet | Boreal Forest (Well-Worn)', 'commodity': 0}",$176.48
★ Bayonet | Bright Water (Battle-Scarred),★ Bayonet | Bright Water (Battle-Scarred),2,32112,$321.12,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4852619634', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJN79m3mr-Amf7yNoTZk2pH8Ysn27uYrYig3QbgrUtpaz31dYCWdVJrZg3UrFfqxee6g8W-6ZmcwXFrpGB8skQTFgXw', 'tradable': 1, 'name': '★ Bayonet | Bright Water (Battle-Scarred)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Bright Water (Battle-Scarred)', 'market_hash_name': '★ Bayonet | Bright Water (Battle-Scarred)', 'commodity': 0}",$307.16
★ Bayonet | Bright Water (Factory New),★ Bayonet | Bright Water (Factory New),7,33088,$330.88,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4785600672', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJN79m3mr-Amf7yNoTdn2xZ_It12L-T9Ijw0Vfm_0o9NTqldtPAI1VoYFGErwToxee81sS8vJnAmnMypGB8slwaJAje', 'tradable': 1, 'name': '★ Bayonet | Bright Water (Factory New)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Bright Water (Factory New)', 'market_hash_name': '★ Bayonet | Bright Water (Factory New)', 'commodity': 0}",$316.50
★ Bayonet | Bright Water (Field-Tested),★ Bayonet | Bright Water (Field-Tested),7,24699,$246.99,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1816154420', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJN79m3mr-Amf7yNoTck29Y_cg_ibqRrNWg0QLhqRI9MjihJ4DEJwY_YljR-QS3wezp1566us6bzCFisz5iuyi2oe5tAw', 'tradable': 1, 'name': '★ Bayonet | Bright Water (Field-Tested)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Bright Water (Field-Tested)', 'market_hash_name': '★ Bayonet | Bright Water (Field-Tested)', 'commodity': 0}",$236.26
★ Bayonet | Bright Water (Minimal Wear),★ Bayonet | Bright Water (Minimal Wear),5,31135,$311.35,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1815424631', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJN79m3mr-Amf7yNoTdn2xZ_It12L-T9Ijw0Vfm_0o9NTqldtPAI1VoYFGErwToxee81sS8vJnAmnMypGB8slwaJAje', 'tradable': 1, 'name': '★ Bayonet | Bright Water (Minimal Wear)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Bright Water (Minimal Wear)', 'market_hash_name': '★ Bayonet | Bright Water (Minimal Wear)', 'commodity': 0}",$297.82
★ Bayonet | Bright Water (Well-Worn),★ Bayonet | Bright Water (Well-Worn),3,24841,$248.41,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3702167496', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpotLu8JAllx8zAaAJN79m3mr-Amf7yNoTck29Y_cg_ibqRrNWg0QLhqRI9MjihJ4DEJwY_YljR-QS3wezp1566us6bzCFisz5iuyi2oe5tAw', 'tradable': 1, 'name': '★ Bayonet | Bright Water (Well-Worn)', 'name_color': '8650AC', 'type': '★ Covert Knife', 'market_name': '★ Bayonet | Bright Water (Well-Worn)', 'market_hash_name': '★ Bayonet | Bright Water (Well-Worn)', 'commodity': 0}",$237.61
